worker_id,worker_name,gig_segment,account_tenure_days,kyc_tier,gender,age_band,risk_score,is_active,preferred_channel
val_3684,Thandeka Mthembu,Agricultural Day Labourer,174,Tier 2 (ID Verified),Prefer Not to Say,35-44,90.36680636,TRUE,Agent
val_3685,Emeka Obi,Domestic Worker,1319,Tier 3 (Address + Income Verified),Non-Binary,35-44,23.23030042,FALSE,WhatsApp Bot
val_3686,Babatunde Fashola,Motorcycle Taxi Rider (Boda-Boda/Okada),256,Tier 1 (Phone Verified),Non-Binary,18-24,8.289640418,TRUE,USSD
val_3687,Bongani Ndlovu,Food Delivery Courier,619,Tier 0 (Unverified),Non-Binary,25-34,71.98878692,FALSE,WhatsApp Bot
val_3688,Lerato Molefe,Domestic Worker,466,Tier 2 (ID Verified),Female,35-44,50.25085669,FALSE,Web
val_3689,Emeka Obi,Agricultural Day Labourer,1097,Tier 2 (ID Verified),Female,25-34,4.759526139,FALSE,USSD
val_3690,Kevin Odhiambo,Market Trader,1437,Tier 0 (Unverified),Non-Binary,55+,27.99152324,TRUE,Agent
val_3691,Akosua Sarpong,Tutor / Private Instructor,145,Tier 2 (ID Verified),Female,25-34,32.67486476,FALSE,Mobile App (iOS)
val_3692,Fatima Abdullahi,Tutor / Private Instructor,1098,Tier 0 (Unverified),Prefer Not to Say,45-54,66.7861478,FALSE,Mobile App (iOS)
val_3693,Esther Njeri,Informal Vendor,404,Tier 1 (Phone Verified),Prefer Not to Say,18-24,47.16002207,TRUE,Agent
val_3694,Faith Achieng,Mobile Money Agent,140,Tier 1 (Phone Verified),Female,25-34,48.71903266,FALSE,Web
val_3695,Akosua Sarpong,Online Freelancer (Tech/Design),762,Tier 3 (Address + Income Verified),Non-Binary,55+,80.66036996,TRUE,WhatsApp Bot
val_3696,Samuel Kamau,Agricultural Day Labourer,1061,Tier 3 (Address + Income Verified),Male,55+,27.84170985,FALSE,Mobile App (iOS)
val_3697,Kevin Odhiambo,E-commerce Reseller,368,Tier 2 (ID Verified),Male,55+,67.25727416,TRUE,USSD
val_3698,Grace Wanjiku,Mobile Money Agent,711,Tier 2 (ID Verified),Female,18-24,36.75573048,TRUE,WhatsApp Bot
val_3699,Sipho Dlamini,Logistics Driver (Truck/Van),1741,Tier 0 (Unverified),Male,55+,41.83700475,TRUE,Mobile App (iOS)
val_3700,Emeka Obi,Domestic Worker,633,Tier 0 (Unverified),Prefer Not to Say,25-34,55.59024132,FALSE,Web
val_3701,Chidinma Okeke,Delivery Rider,1817,Tier 3 (Address + Income Verified),Male,18-24,69.56468048,FALSE,Web
val_3702,Chidinma Okeke,Tutor / Private Instructor,1523,Tier 1 (Phone Verified),Female,18-24,94.51952609,FALSE,USSD
val_3703,Mpho Sithole,Motorcycle Taxi Rider (Boda-Boda/Okada),677,Tier 2 (ID Verified),Female,45-54,26.90111626,FALSE,Mobile App (iOS)
val_3704,Bongani Ndlovu,Agricultural Day Labourer,1053,Tier 2 (ID Verified),Male,35-44,10.37452196,TRUE,USSD
val_3705,Kwame Asante,On-Demand Handyman,1295,Tier 1 (Phone Verified),Female,35-44,42.87919227,TRUE,Agent
val_3706,Emeka Obi,Domestic Worker,848,Tier 2 (ID Verified),Non-Binary,55+,54.67159988,FALSE,Web
val_3707,Sipho Dlamini,Ride-Hailing Driver,744,Tier 2 (ID Verified),Prefer Not to Say,18-24,22.8003604,TRUE,Agent
val_3708,Lydia Chebet,E-commerce Reseller,602,Tier 0 (Unverified),Male,18-24,89.0495774,TRUE,Mobile App (Android)
val_3709,Zanele Mokoena,Online Freelancer (Tech/Design),254,Tier 2 (ID Verified),Male,55+,79.88470159,TRUE,WhatsApp Bot
val_3710,David Mwangi,Food Delivery Courier,45,Tier 0 (Unverified),Female,45-54,49.36639134,TRUE,USSD
val_3711,Thandeka Mthembu,Agricultural Day Labourer,615,Tier 1 (Phone Verified),Female,45-54,45.0063933,FALSE,USSD
val_3712,Thabo Nkosi,Logistics Driver (Truck/Van),1453,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,4.07412567,TRUE,Mobile App (iOS)
val_3713,Yusuf Musa,Tutor / Private Instructor,426,Tier 3 (Address + Income Verified),Male,18-24,53.68897328,FALSE,WhatsApp Bot
val_3714,Adwoa Acheampong,E-commerce Reseller,328,Tier 0 (Unverified),Female,35-44,59.57470954,FALSE,WhatsApp Bot
val_3715,Grace Wanjiku,Freelance Creative,599,Tier 2 (ID Verified),Non-Binary,55+,89.16317815,TRUE,Agent
val_3716,Esther Njeri,Agricultural Day Labourer,1093,Tier 2 (ID Verified),Female,18-24,50.10980657,TRUE,WhatsApp Bot
val_3717,Brian Otieno,E-commerce Reseller,392,Tier 2 (ID Verified),Non-Binary,18-24,15.73774227,TRUE,WhatsApp Bot
val_3718,Efua Antwi,On-Demand Handyman,402,Tier 3 (Address + Income Verified),Prefer Not to Say,25-34,18.00569012,TRUE,Agent
val_3719,Brian Otieno,Informal Vendor,205,Tier 0 (Unverified),Non-Binary,35-44,15.98674185,FALSE,USSD
val_3720,Akosua Sarpong,Agricultural Day Labourer,606,Tier 2 (ID Verified),Female,45-54,93.85348741,FALSE,WhatsApp Bot
val_3721,Abena Boateng,Food Delivery Courier,397,Tier 1 (Phone Verified),Prefer Not to Say,18-24,79.33892574,FALSE,Agent
val_3722,Sipho Dlamini,Informal Vendor,1517,Tier 0 (Unverified),Prefer Not to Say,55+,82.47661263,TRUE,USSD
val_3723,Thandeka Mthembu,Domestic Worker,1653,Tier 1 (Phone Verified),Prefer Not to Say,18-24,84.04335188,FALSE,WhatsApp Bot
val_3724,Chukwuemeka Okonkwo,Online Freelancer (Tech/Design),676,Tier 0 (Unverified),Male,25-34,9.563464259,FALSE,Mobile App (iOS)
val_3725,Thandeka Mthembu,On-Demand Handyman,155,Tier 2 (ID Verified),Prefer Not to Say,55+,70.21768562,TRUE,Web
val_3726,Babatunde Fashola,Online Freelancer (Tech/Design),159,Tier 2 (ID Verified),Prefer Not to Say,25-34,70.43367125,FALSE,Mobile App (Android)
val_3727,Ama Owusu,Tutor / Private Instructor,593,Tier 2 (ID Verified),Prefer Not to Say,35-44,22.48217079,TRUE,USSD
val_3728,Esther Njeri,Tutor / Private Instructor,846,Tier 0 (Unverified),Non-Binary,35-44,49.06657702,FALSE,Mobile App (iOS)
val_3729,Akosua Sarpong,Informal Vendor,964,Tier 3 (Address + Income Verified),Female,25-34,66.24308841,FALSE,Mobile App (iOS)
val_3730,Kojo Ofori,Domestic Worker,555,Tier 0 (Unverified),Non-Binary,35-44,89.73364369,FALSE,WhatsApp Bot
val_3731,Lungelo Zulu,Motorcycle Taxi Rider (Boda-Boda/Okada),647,Tier 1 (Phone Verified),Non-Binary,45-54,11.04255109,TRUE,USSD
val_3732,Kevin Odhiambo,Market Trader,518,Tier 1 (Phone Verified),Prefer Not to Say,18-24,89.2193154,TRUE,WhatsApp Bot
val_3733,Bongani Ndlovu,E-commerce Reseller,945,Tier 2 (ID Verified),Female,55+,92.24149666,FALSE,USSD
val_3734,Samuel Kamau,Informal Vendor,1272,Tier 1 (Phone Verified),Non-Binary,18-24,92.36098348,TRUE,WhatsApp Bot
val_3735,Yusuf Musa,Domestic Worker,79,Tier 3 (Address + Income Verified),Prefer Not to Say,55+,0.483489211,FALSE,Web
val_3736,Faith Achieng,Mobile Money Agent,874,Tier 3 (Address + Income Verified),Prefer Not to Say,55+,22.09987728,FALSE,Mobile App (iOS)
val_3737,Ama Owusu,Delivery Rider,1184,Tier 3 (Address + Income Verified),Male,55+,69.1245236,TRUE,WhatsApp Bot
val_3738,Nana Adjei,Agricultural Day Labourer,1228,Tier 0 (Unverified),Prefer Not to Say,45-54,32.1739781,TRUE,Mobile App (iOS)
val_3739,Zanele Mokoena,Mobile Money Agent,1028,Tier 3 (Address + Income Verified),Male,55+,6.108329152,TRUE,Agent
val_3740,Yusuf Musa,Ride-Hailing Driver,958,Tier 0 (Unverified),Prefer Not to Say,55+,76.29420805,TRUE,USSD
val_3741,Samuel Kamau,Freelance Creative,1243,Tier 3 (Address + Income Verified),Male,45-54,2.859219247,FALSE,USSD
val_3742,Bongani Ndlovu,Online Freelancer (Tech/Design),690,Tier 3 (Address + Income Verified),Male,55+,44.60213279,TRUE,Mobile App (iOS)
val_3743,Mary Wairimu,Motorcycle Taxi Rider (Boda-Boda/Okada),1035,Tier 0 (Unverified),Non-Binary,25-34,94.75760908,FALSE,Mobile App (Android)
val_3744,Chidinma Okeke,Mobile Money Agent,583,Tier 0 (Unverified),Non-Binary,55+,44.02328264,FALSE,Mobile App (Android)
val_3745,Thandeka Mthembu,E-commerce Reseller,799,Tier 2 (ID Verified),Non-Binary,55+,91.18872854,TRUE,Mobile App (iOS)
val_3746,Mary Wairimu,Motorcycle Taxi Rider (Boda-Boda/Okada),226,Tier 0 (Unverified),Female,45-54,40.90042459,TRUE,Agent
val_3747,Thandeka Mthembu,Delivery Rider,639,Tier 3 (Address + Income Verified),Male,18-24,34.66861091,FALSE,USSD
val_3748,Mpho Sithole,Tutor / Private Instructor,259,Tier 2 (ID Verified),Non-Binary,25-34,10.73828026,TRUE,Web
val_3749,Mpho Sithole,Domestic Worker,413,Tier 2 (ID Verified),Non-Binary,18-24,35.8090909,TRUE,WhatsApp Bot
val_3750,Abena Boateng,Food Delivery Courier,765,Tier 3 (Address + Income Verified),Non-Binary,35-44,33.698649,TRUE,WhatsApp Bot
val_3751,Nomvula Khumalo,Delivery Rider,913,Tier 0 (Unverified),Female,35-44,84.6551186,FALSE,Mobile App (Android)
val_3752,Lerato Molefe,Mobile Money Agent,1720,Tier 2 (ID Verified),Prefer Not to Say,55+,91.99151742,FALSE,WhatsApp Bot
val_3753,Brian Otieno,Agricultural Day Labourer,47,Tier 3 (Address + Income Verified),Prefer Not to Say,25-34,2.193008575,FALSE,USSD
val_3754,Aisha Bello,Agricultural Day Labourer,1640,Tier 0 (Unverified),Male,18-24,9.825641055,FALSE,USSD
val_3755,Samuel Kamau,Delivery Rider,599,Tier 0 (Unverified),Male,45-54,64.32284671,TRUE,Web
val_3756,Akosua Sarpong,Agricultural Day Labourer,1322,Tier 0 (Unverified),Male,18-24,48.47428881,FALSE,Web
val_3757,Ama Owusu,Online Freelancer (Tech/Design),1237,Tier 1 (Phone Verified),Male,55+,29.6878635,FALSE,USSD
val_3758,Ngozi Eze,Food Delivery Courier,1772,Tier 0 (Unverified),Non-Binary,18-24,25.99070597,FALSE,Mobile App (iOS)
val_3759,Kofi Mensah,Ride-Hailing Driver,198,Tier 0 (Unverified),Non-Binary,35-44,22.46745895,FALSE,Mobile App (iOS)
val_3760,Emeka Obi,Tutor / Private Instructor,1766,Tier 3 (Address + Income Verified),Female,55+,52.54508693,TRUE,Web
val_3761,Kwame Asante,E-commerce Reseller,114,Tier 1 (Phone Verified),Non-Binary,35-44,1.747993649,FALSE,Agent
val_3762,Abena Boateng,Informal Vendor,1601,Tier 1 (Phone Verified),Prefer Not to Say,55+,73.88843765,FALSE,Agent
val_3763,Akosua Sarpong,Freelance Creative,1190,Tier 1 (Phone Verified),Prefer Not to Say,35-44,30.03880079,TRUE,USSD
val_3764,Kevin Odhiambo,Freelance Creative,879,Tier 3 (Address + Income Verified),Female,45-54,42.68314512,TRUE,WhatsApp Bot
val_3765,Kevin Odhiambo,Food Delivery Courier,726,Tier 1 (Phone Verified),Non-Binary,45-54,52.70521978,FALSE,Agent
val_3766,Efua Antwi,Food Delivery Courier,170,Tier 1 (Phone Verified),Non-Binary,35-44,21.13596027,FALSE,Web
val_3767,Adwoa Acheampong,E-commerce Reseller,1464,Tier 3 (Address + Income Verified),Prefer Not to Say,18-24,88.37026474,FALSE,Mobile App (iOS)
val_3768,Thabo Nkosi,Motorcycle Taxi Rider (Boda-Boda/Okada),1329,Tier 0 (Unverified),Prefer Not to Say,55+,68.20932552,FALSE,Mobile App (Android)
val_3769,Esther Njeri,Logistics Driver (Truck/Van),1711,Tier 1 (Phone Verified),Female,18-24,87.02963421,TRUE,Web
val_3770,Kevin Odhiambo,E-commerce Reseller,1333,Tier 2 (ID Verified),Prefer Not to Say,25-34,47.54506053,FALSE,Mobile App (Android)
val_3771,Esther Njeri,Online Freelancer (Tech/Design),1747,Tier 2 (ID Verified),Female,45-54,43.2460458,TRUE,Mobile App (Android)
val_3772,Ama Owusu,E-commerce Reseller,1619,Tier 3 (Address + Income Verified),Prefer Not to Say,45-54,23.71425685,FALSE,Agent
val_3773,Amara Nwosu,Freelance Creative,777,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,54.48403612,FALSE,Mobile App (iOS)
val_3774,Mary Wairimu,E-commerce Reseller,1284,Tier 1 (Phone Verified),Prefer Not to Say,35-44,59.31635733,FALSE,WhatsApp Bot
val_3775,Fatima Abdullahi,Delivery Rider,482,Tier 3 (Address + Income Verified),Male,35-44,41.9923377,FALSE,Agent
val_3776,Ama Owusu,Logistics Driver (Truck/Van),1452,Tier 0 (Unverified),Male,55+,14.53825603,FALSE,Mobile App (iOS)
val_3777,Lungelo Zulu,Agricultural Day Labourer,1111,Tier 0 (Unverified),Prefer Not to Say,25-34,27.31044623,TRUE,USSD
val_3778,Thandeka Mthembu,Delivery Rider,804,Tier 3 (Address + Income Verified),Male,55+,1.425150952,FALSE,Mobile App (iOS)
val_3779,Mary Wairimu,Domestic Worker,1147,Tier 0 (Unverified),Male,18-24,31.91387678,FALSE,USSD
val_3780,Tunde Adeyemi,Domestic Worker,506,Tier 1 (Phone Verified),Female,45-54,58.07589766,TRUE,Mobile App (Android)
val_3781,Chidinma Okeke,Food Delivery Courier,1136,Tier 2 (ID Verified),Female,45-54,95.57110978,TRUE,Mobile App (Android)
val_3782,Babatunde Fashola,Motorcycle Taxi Rider (Boda-Boda/Okada),867,Tier 1 (Phone Verified),Male,45-54,17.78967964,FALSE,Agent
val_3783,Sipho Dlamini,Informal Vendor,587,Tier 3 (Address + Income Verified),Male,35-44,5.546453053,FALSE,USSD
val_3784,Thandeka Mthembu,Food Delivery Courier,1781,Tier 1 (Phone Verified),Female,45-54,29.63112879,TRUE,USSD
val_3785,Kofi Mensah,E-commerce Reseller,116,Tier 2 (ID Verified),Non-Binary,35-44,15.67976982,TRUE,USSD
val_3786,Fatima Abdullahi,Food Delivery Courier,1383,Tier 0 (Unverified),Non-Binary,35-44,69.55189969,FALSE,WhatsApp Bot
val_3787,Chukwuemeka Okonkwo,On-Demand Handyman,383,Tier 0 (Unverified),Prefer Not to Say,55+,0.574916453,TRUE,WhatsApp Bot
val_3788,Thandeka Mthembu,Ride-Hailing Driver,406,Tier 0 (Unverified),Prefer Not to Say,45-54,98.08670923,FALSE,Mobile App (Android)
val_3789,Samuel Kamau,Market Trader,281,Tier 2 (ID Verified),Male,45-54,85.56666753,FALSE,Mobile App (iOS)
val_3790,Babatunde Fashola,Domestic Worker,186,Tier 0 (Unverified),Non-Binary,55+,49.06705921,TRUE,Mobile App (Android)
val_3791,Fatima Abdullahi,Mobile Money Agent,226,Tier 2 (ID Verified),Male,25-34,92.09422198,FALSE,Agent
val_3792,Brian Otieno,On-Demand Handyman,1520,Tier 1 (Phone Verified),Female,35-44,62.80593327,TRUE,Agent
val_3793,Nana Adjei,Delivery Rider,1691,Tier 2 (ID Verified),Female,45-54,99.37648767,TRUE,Mobile App (Android)
val_3794,Palesa Motsepe,Mobile Money Agent,1067,Tier 3 (Address + Income Verified),Non-Binary,45-54,27.83062014,FALSE,Agent
val_3795,Grace Wanjiku,Informal Vendor,25,Tier 3 (Address + Income Verified),Female,18-24,99.69061426,FALSE,USSD
val_3796,Efua Antwi,Market Trader,1578,Tier 0 (Unverified),Prefer Not to Say,45-54,18.02472921,FALSE,Agent
val_3797,Tunde Adeyemi,Delivery Rider,1098,Tier 3 (Address + Income Verified),Female,18-24,35.34183676,FALSE,Web
val_3798,Chukwuemeka Okonkwo,Logistics Driver (Truck/Van),951,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,93.53240803,FALSE,USSD
val_3799,Tunde Adeyemi,Informal Vendor,1730,Tier 2 (ID Verified),Prefer Not to Say,45-54,37.05422853,FALSE,Web
val_3800,Mpho Sithole,Agricultural Day Labourer,748,Tier 0 (Unverified),Non-Binary,25-34,20.98363771,TRUE,Web
val_3801,Abena Boateng,Informal Vendor,657,Tier 2 (ID Verified),Male,18-24,5.948710547,TRUE,WhatsApp Bot
val_3802,Thabo Nkosi,Informal Vendor,1423,Tier 2 (ID Verified),Non-Binary,45-54,14.89582097,FALSE,Web
val_3803,Chukwuemeka Okonkwo,Informal Vendor,962,Tier 2 (ID Verified),Female,25-34,35.52234403,TRUE,USSD
val_3804,Chukwuemeka Okonkwo,E-commerce Reseller,1309,Tier 1 (Phone Verified),Female,55+,42.12320525,FALSE,USSD
val_3805,Zanele Mokoena,Ride-Hailing Driver,1270,Tier 2 (ID Verified),Female,55+,54.24511344,FALSE,USSD
val_3806,Babatunde Fashola,Domestic Worker,1532,Tier 2 (ID Verified),Female,25-34,81.35879945,TRUE,Agent
val_3807,Emeka Obi,Freelance Creative,579,Tier 1 (Phone Verified),Female,45-54,1.341484982,FALSE,Web
val_3808,Kwame Asante,Informal Vendor,131,Tier 3 (Address + Income Verified),Prefer Not to Say,25-34,84.11161312,TRUE,Agent
val_3809,Yaw Darko,E-commerce Reseller,872,Tier 2 (ID Verified),Female,55+,57.7249343,TRUE,Mobile App (Android)
val_3810,Chidinma Okeke,Online Freelancer (Tech/Design),1182,Tier 1 (Phone Verified),Female,25-34,75.64780583,TRUE,Mobile App (Android)
val_3811,Mary Wairimu,Domestic Worker,1492,Tier 2 (ID Verified),Non-Binary,55+,75.69792207,TRUE,USSD
val_3812,Nana Adjei,Domestic Worker,487,Tier 3 (Address + Income Verified),Male,45-54,90.32026793,TRUE,Mobile App (iOS)
val_3813,Mary Wairimu,Online Freelancer (Tech/Design),1361,Tier 1 (Phone Verified),Non-Binary,25-34,9.338020883,TRUE,Mobile App (Android)
val_3814,Faith Achieng,E-commerce Reseller,1519,Tier 2 (ID Verified),Prefer Not to Say,55+,57.15152884,TRUE,Mobile App (Android)
val_3815,Tunde Adeyemi,Market Trader,1476,Tier 0 (Unverified),Prefer Not to Say,45-54,90.90295284,TRUE,USSD
val_3816,James Kipkoech,Market Trader,1475,Tier 1 (Phone Verified),Male,45-54,71.9206314,TRUE,Mobile App (Android)
val_3817,Thabo Nkosi,Online Freelancer (Tech/Design),1802,Tier 2 (ID Verified),Female,25-34,9.65849115,FALSE,WhatsApp Bot
val_3818,Akosua Sarpong,Informal Vendor,1207,Tier 3 (Address + Income Verified),Male,25-34,61.39643109,FALSE,Mobile App (Android)
val_3819,Palesa Motsepe,Delivery Rider,676,Tier 2 (ID Verified),Non-Binary,45-54,79.98809092,TRUE,WhatsApp Bot
val_3820,Amara Nwosu,E-commerce Reseller,797,Tier 2 (ID Verified),Female,18-24,27.48617863,TRUE,USSD
val_3821,Chukwuemeka Okonkwo,Market Trader,1364,Tier 1 (Phone Verified),Prefer Not to Say,25-34,63.2493235,FALSE,Agent
val_3822,Ama Owusu,On-Demand Handyman,431,Tier 2 (ID Verified),Male,18-24,84.04122214,TRUE,USSD
val_3823,Fatima Abdullahi,Ride-Hailing Driver,1100,Tier 1 (Phone Verified),Prefer Not to Say,18-24,52.38669559,FALSE,Mobile App (iOS)
val_3824,Abena Boateng,Agricultural Day Labourer,1045,Tier 0 (Unverified),Female,18-24,19.41872008,TRUE,WhatsApp Bot
val_3825,Mpho Sithole,Informal Vendor,1217,Tier 0 (Unverified),Prefer Not to Say,18-24,54.96821221,TRUE,Web
val_3826,Esther Njeri,Food Delivery Courier,769,Tier 2 (ID Verified),Male,55+,58.80039332,FALSE,Agent
val_3827,Ama Owusu,Delivery Rider,1351,Tier 3 (Address + Income Verified),Female,45-54,40.28527722,FALSE,Agent
val_3828,Efua Antwi,On-Demand Handyman,130,Tier 1 (Phone Verified),Female,55+,67.96166245,TRUE,Agent
val_3829,Emeka Obi,Food Delivery Courier,1369,Tier 3 (Address + Income Verified),Prefer Not to Say,18-24,43.33328947,TRUE,Web
val_3830,Palesa Motsepe,Tutor / Private Instructor,1482,Tier 3 (Address + Income Verified),Non-Binary,55+,87.74050877,FALSE,Agent
val_3831,Yusuf Musa,Informal Vendor,1617,Tier 2 (ID Verified),Prefer Not to Say,35-44,79.16254675,TRUE,Agent
val_3832,Thabo Nkosi,Tutor / Private Instructor,1685,Tier 3 (Address + Income Verified),Non-Binary,45-54,80.47718658,TRUE,USSD
val_3833,Nana Adjei,Domestic Worker,637,Tier 1 (Phone Verified),Prefer Not to Say,55+,52.60767053,TRUE,WhatsApp Bot
val_3834,Amara Nwosu,Tutor / Private Instructor,84,Tier 1 (Phone Verified),Non-Binary,25-34,19.63478206,TRUE,Agent
val_3835,Kojo Ofori,Ride-Hailing Driver,1193,Tier 2 (ID Verified),Non-Binary,45-54,72.44218191,FALSE,Mobile App (Android)
val_3836,Fatima Abdullahi,Freelance Creative,164,Tier 2 (ID Verified),Prefer Not to Say,45-54,6.892135158,TRUE,USSD
val_3837,Abena Boateng,Ride-Hailing Driver,511,Tier 2 (ID Verified),Prefer Not to Say,35-44,51.75749362,TRUE,Agent
val_3838,Lerato Molefe,Agricultural Day Labourer,1282,Tier 1 (Phone Verified),Non-Binary,35-44,5.297908148,TRUE,Web
val_3839,Lerato Molefe,E-commerce Reseller,1085,Tier 3 (Address + Income Verified),Female,25-34,52.84186874,FALSE,Web
val_3840,Lungelo Zulu,Freelance Creative,1107,Tier 0 (Unverified),Non-Binary,18-24,68.59221691,FALSE,WhatsApp Bot
val_3841,Lydia Chebet,Freelance Creative,1371,Tier 0 (Unverified),Non-Binary,55+,41.91982464,TRUE,WhatsApp Bot
val_3842,Kofi Mensah,On-Demand Handyman,300,Tier 1 (Phone Verified),Prefer Not to Say,45-54,41.69031666,TRUE,Agent
val_3843,Samuel Kamau,Delivery Rider,1444,Tier 0 (Unverified),Non-Binary,35-44,12.27938503,TRUE,WhatsApp Bot
val_3844,Mpho Sithole,E-commerce Reseller,1071,Tier 1 (Phone Verified),Prefer Not to Say,45-54,30.18496053,FALSE,USSD
val_3845,Lydia Chebet,On-Demand Handyman,767,Tier 2 (ID Verified),Non-Binary,35-44,44.42737206,FALSE,Mobile App (iOS)
val_3846,Sipho Dlamini,Food Delivery Courier,846,Tier 1 (Phone Verified),Prefer Not to Say,25-34,86.35621386,FALSE,Mobile App (iOS)
val_3847,David Mwangi,Food Delivery Courier,928,Tier 0 (Unverified),Prefer Not to Say,55+,89.79799023,FALSE,Web
val_3848,Adwoa Acheampong,Market Trader,1004,Tier 1 (Phone Verified),Prefer Not to Say,55+,95.3580102,TRUE,Mobile App (Android)
val_3849,Yusuf Musa,Domestic Worker,609,Tier 2 (ID Verified),Male,25-34,10.02636971,FALSE,Mobile App (Android)
val_3850,Adwoa Acheampong,Food Delivery Courier,407,Tier 3 (Address + Income Verified),Prefer Not to Say,55+,29.62108113,FALSE,WhatsApp Bot
val_3851,Aisha Bello,Market Trader,308,Tier 3 (Address + Income Verified),Female,35-44,46.29129188,TRUE,Agent
val_3852,Babatunde Fashola,Domestic Worker,622,Tier 2 (ID Verified),Prefer Not to Say,45-54,64.17438244,TRUE,Agent
val_3853,David Mwangi,Delivery Rider,475,Tier 0 (Unverified),Female,18-24,70.27984896,TRUE,Mobile App (Android)
val_3854,Lydia Chebet,Domestic Worker,942,Tier 0 (Unverified),Female,35-44,78.60162886,TRUE,Agent
val_3855,Kojo Ofori,Delivery Rider,1665,Tier 1 (Phone Verified),Non-Binary,18-24,49.58738101,TRUE,Mobile App (iOS)
val_3856,David Mwangi,Delivery Rider,197,Tier 0 (Unverified),Non-Binary,55+,55.65842666,FALSE,Agent
val_3857,Chukwuemeka Okonkwo,Food Delivery Courier,564,Tier 2 (ID Verified),Non-Binary,25-34,96.05706891,FALSE,WhatsApp Bot
val_3858,Esther Njeri,Freelance Creative,89,Tier 1 (Phone Verified),Male,25-34,24.00282798,TRUE,Mobile App (Android)
val_3859,Mary Wairimu,Ride-Hailing Driver,1779,Tier 3 (Address + Income Verified),Prefer Not to Say,45-54,80.37597429,FALSE,Web
val_3860,Ama Owusu,Tutor / Private Instructor,1279,Tier 1 (Phone Verified),Female,55+,71.18180344,FALSE,Agent
val_3861,Akosua Sarpong,Freelance Creative,440,Tier 1 (Phone Verified),Prefer Not to Say,25-34,14.00898367,TRUE,Mobile App (iOS)
val_3862,Chidinma Okeke,Logistics Driver (Truck/Van),756,Tier 2 (ID Verified),Female,45-54,92.64916927,TRUE,WhatsApp Bot
val_3863,Yaw Darko,Online Freelancer (Tech/Design),1320,Tier 0 (Unverified),Non-Binary,45-54,85.53561561,FALSE,USSD
val_3864,Akosua Sarpong,Logistics Driver (Truck/Van),1748,Tier 3 (Address + Income Verified),Non-Binary,35-44,77.95046529,FALSE,Web
val_3865,Nomvula Khumalo,Logistics Driver (Truck/Van),1047,Tier 2 (ID Verified),Male,55+,12.67735838,FALSE,Mobile App (iOS)
val_3866,Kwame Asante,Motorcycle Taxi Rider (Boda-Boda/Okada),494,Tier 2 (ID Verified),Female,18-24,13.96705311,TRUE,Web
val_3867,Thabo Nkosi,Market Trader,1272,Tier 1 (Phone Verified),Non-Binary,55+,68.31984582,TRUE,USSD
val_3868,Yusuf Musa,Informal Vendor,1252,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,10.72700152,TRUE,Web
val_3869,Kojo Ofori,Domestic Worker,1175,Tier 3 (Address + Income Verified),Prefer Not to Say,18-24,11.33156059,TRUE,USSD
val_3870,Aisha Bello,Ride-Hailing Driver,83,Tier 0 (Unverified),Female,55+,40.0279467,TRUE,Mobile App (iOS)
val_3871,Babatunde Fashola,Domestic Worker,1290,Tier 2 (ID Verified),Non-Binary,45-54,0.537788878,FALSE,WhatsApp Bot
val_3872,Lungelo Zulu,Logistics Driver (Truck/Van),35,Tier 3 (Address + Income Verified),Male,55+,72.14834028,FALSE,Agent
val_3873,Lydia Chebet,Logistics Driver (Truck/Van),1653,Tier 1 (Phone Verified),Prefer Not to Say,18-24,54.02069932,TRUE,Mobile App (iOS)
val_3874,Yaw Darko,Market Trader,1610,Tier 2 (ID Verified),Prefer Not to Say,45-54,7.817414921,FALSE,Mobile App (Android)
val_3875,Yaw Darko,Food Delivery Courier,1028,Tier 3 (Address + Income Verified),Prefer Not to Say,45-54,54.35827485,TRUE,USSD
val_3876,Efua Antwi,Freelance Creative,1179,Tier 1 (Phone Verified),Female,55+,5.408787288,FALSE,USSD
val_3877,Chidinma Okeke,Freelance Creative,123,Tier 2 (ID Verified),Female,25-34,7.0696106,TRUE,Web
val_3878,Fatima Abdullahi,Market Trader,1596,Tier 2 (ID Verified),Prefer Not to Say,55+,48.54661902,FALSE,Mobile App (Android)
val_3879,Aisha Bello,Freelance Creative,494,Tier 0 (Unverified),Non-Binary,45-54,49.98232505,FALSE,USSD
val_3880,Lungelo Zulu,Mobile Money Agent,478,Tier 0 (Unverified),Male,25-34,33.89947729,FALSE,Mobile App (iOS)
val_3881,Yusuf Musa,Ride-Hailing Driver,1293,Tier 2 (ID Verified),Non-Binary,25-34,62.17714583,FALSE,Mobile App (iOS)
val_3882,Abena Boateng,Freelance Creative,1714,Tier 0 (Unverified),Non-Binary,55+,38.73584027,TRUE,WhatsApp Bot
val_3883,James Kipkoech,Freelance Creative,902,Tier 3 (Address + Income Verified),Female,45-54,58.6960579,FALSE,Mobile App (Android)
val_3884,Emeka Obi,Delivery Rider,926,Tier 2 (ID Verified),Female,18-24,34.97849374,FALSE,Mobile App (Android)
val_3885,Kevin Odhiambo,Online Freelancer (Tech/Design),1001,Tier 2 (ID Verified),Male,18-24,71.49669647,TRUE,USSD
